rho,betak1,psii1,Li1,gammai1,psii2,Li2,gammai2,psii3,Li3,gammai3,psii4,Li4,gammai4,psii5,Li5,gammai5,psii6,Li6,gammai6,psii7,Li7,gammai7,psii8,Li8,gammai8,psii9,Li9,gammai9,psii10,Li10,gammai10,beta,eta,L,gamma
4.900000e-01,4.856481e-12,9.461582e-02,2.741031e+00,3.303079e-01,9.461582e-02,2.741031e+00,3.303079e-01,9.461582e-02,2.741031e+00,3.303079e-01,9.461582e-02,2.741031e+00,3.303079e-01,9.461582e-02,2.741031e+00,3.303079e-01,6.138460e-01,5.598118e-01,2.759170e+00,6.138460e-01,5.598118e-01,2.759170e+00,6.138460e-01,5.598118e-01,2.759170e+00,6.138460e-01,5.598118e-01,2.759170e+00,6.138460e-01,5.598118e-01,2.759170e+00,4.856481e-12,4.900000e-01,1.650421e+01,7.422347e-01
5.000000e-01,1.163751e-11,8.743284e-02,2.814283e+00,3.242627e-01,8.743284e-02,2.814283e+00,3.242627e-01,8.743284e-02,2.814283e+00,3.242627e-01,8.743284e-02,2.814283e+00,3.242627e-01,8.743284e-02,2.814283e+00,3.242627e-01,6.031418e-01,5.821844e-01,2.726684e+00,6.031418e-01,5.821844e-01,2.726684e+00,6.031418e-01,5.821844e-01,2.726684e+00,6.031418e-01,5.821844e-01,2.726684e+00,6.031418e-01,5.821844e-01,2.726684e+00,1.163751e-11,5.000000e-01,1.698234e+01,7.360588e-01
5.100000e-01,2.715004e-11,8.070532e-02,2.886745e+00,3.184538e-01,8.070532e-02,2.886745e+00,3.184538e-01,8.070532e-02,2.886745e+00,3.184538e-01,8.070532e-02,2.886745e+00,3.184538e-01,8.070532e-02,2.886745e+00,3.184538e-01,5.923237e-01,6.053185e-01,2.693962e+00,5.923237e-01,6.053185e-01,2.693962e+00,5.923237e-01,6.053185e-01,2.693962e+00,5.923237e-01,6.053185e-01,2.693962e+00,5.923237e-01,6.053185e-01,2.693962e+00,2.715004e-11,5.100000e-01,1.746032e+01,7.302273e-01
5.200000e-01,6.173155e-11,7.441512e-02,2.958338e+00,3.128732e-01,7.441512e-02,2.958338e+00,3.128732e-01,7.441512e-02,2.958338e+00,3.128732e-01,7.441512e-02,2.958338e+00,3.128732e-01,7.441512e-02,2.958338e+00,3.128732e-01,5.813962e-01,6.292382e-01,2.661019e+00,5.813962e-01,6.292382e-01,2.661019e+00,5.813962e-01,6.292382e-01,2.661019e+00,5.813962e-01,6.292382e-01,2.661019e+00,5.813962e-01,6.292382e-01,2.661019e+00,6.173155e-11,5.200000e-01,1.793788e+01,7.247232e-01
5.300000e-01,1.369305e-10,6.854345e-02,3.028996e+00,3.075132e-01,6.854345e-02,3.028996e+00,3.075132e-01,6.854345e-02,3.028996e+00,3.075132e-01,6.854345e-02,3.028996e+00,3.075132e-01,6.854345e-02,3.028996e+00,3.075132e-01,5.703641e-01,6.539681e-01,2.627870e+00,5.703641e-01,6.539681e-01,2.627870e+00,5.703641e-01,6.539681e-01,2.627870e+00,5.703641e-01,6.539681e-01,2.627870e+00,5.703641e-01,6.539681e-01,2.627870e+00,1.369305e-10,5.300000e-01,1.841482e+01,7.195290e-01
5.400000e-01,2.965902e-10,6.307109e-02,3.098660e+00,3.023658e-01,6.307109e-02,3.098660e+00,3.023658e-01,6.307109e-02,3.098660e+00,3.023658e-01,6.307109e-02,3.098660e+00,3.023658e-01,6.307109e-02,3.098660e+00,3.023658e-01,5.592322e-01,6.795341e-01,2.594529e+00,5.592322e-01,6.795341e-01,2.594529e+00,5.592322e-01,6.795341e-01,2.594529e+00,5.592322e-01,6.795341e-01,2.594529e+00,5.592322e-01,6.795341e-01,2.594529e+00,2.965902e-10,5.400000e-01,1.889097e+01,7.146272e-01
5.500000e-01,6.278608e-10,5.797856e-02,3.167278e+00,2.974230e-01,5.797856e-02,3.167278e+00,2.974230e-01,5.797856e-02,3.167278e+00,2.974230e-01,5.797856e-02,3.167278e+00,2.974230e-01,5.797856e-02,3.167278e+00,2.974230e-01,5.480054e-01,7.059632e-01,2.561010e+00,5.480054e-01,7.059632e-01,2.561010e+00,5.480054e-01,7.059632e-01,2.561010e+00,5.480054e-01,7.059632e-01,2.561010e+00,5.480054e-01,7.059632e-01,2.561010e+00,6.278608e-10,5.500000e-01,1.936621e+01,7.099996e-01
5.600000e-01,1.300127e-09,5.324627e-02,3.234811e+00,2.926767e-01,5.324627e-02,3.234811e+00,2.926767e-01,5.324627e-02,3.234811e+00,2.926767e-01,5.324627e-02,3.234811e+00,2.926767e-01,5.324627e-02,3.234811e+00,2.926767e-01,5.366884e-01,7.332841e-01,2.527324e+00,5.366884e-01,7.332841e-01,2.527324e+00,5.366884e-01,7.332841e-01,2.527324e+00,5.366884e-01,7.332841e-01,2.527324e+00,5.366884e-01,7.332841e-01,2.527324e+00,1.300127e-09,5.600000e-01,1.984047e+01,7.056283e-01
5.700000e-01,2.635548e-09,4.885476e-02,3.301224e+00,2.881189e-01,4.885476e-02,3.301224e+00,2.881189e-01,4.885476e-02,3.301224e+00,2.881189e-01,4.885476e-02,3.301224e+00,2.881189e-01,4.885476e-02,3.301224e+00,2.881189e-01,5.252863e-01,7.615272e-01,2.493482e+00,5.252863e-01,7.615272e-01,2.493482e+00,5.252863e-01,7.615272e-01,2.493482e+00,5.252863e-01,7.615272e-01,2.493482e+00,5.252863e-01,7.615272e-01,2.493482e+00,2.635548e-09,5.700000e-01,2.031376e+01,7.014950e-01
5.800000e-01,5.234164e-09,4.478475e-02,3.366495e+00,2.837418e-01,4.478475e-02,3.366495e+00,2.837418e-01,4.478475e-02,3.366495e+00,2.837418e-01,4.478475e-02,3.366495e+00,2.837418e-01,4.478475e-02,3.366495e+00,2.837418e-01,5.138038e-01,7.907249e-01,2.459496e+00,5.138038e-01,7.907249e-01,2.459496e+00,5.138038e-01,7.907249e-01,2.459496e+00,5.138038e-01,7.907249e-01,2.459496e+00,5.138038e-01,7.907249e-01,2.459496e+00,5.234164e-09,5.800000e-01,2.078610e+01,6.975816e-01
5.900000e-01,1.019123e-08,4.101733e-02,3.430606e+00,2.795374e-01,4.101733e-02,3.430606e+00,2.795374e-01,4.101733e-02,3.430606e+00,2.795374e-01,4.101733e-02,3.430606e+00,2.795374e-01,4.101733e-02,3.430606e+00,2.795374e-01,5.022457e-01,8.209118e-01,2.425373e+00,5.022457e-01,8.209118e-01,2.425373e+00,5.022457e-01,8.209118e-01,2.425373e+00,5.022457e-01,8.209118e-01,2.425373e+00,5.022457e-01,8.209118e-01,2.425373e+00,1.019123e-08,5.900000e-01,2.125759e+01,6.938699e-01
6.000000e-01,1.946717e-08,3.753404e-02,3.493549e+00,2.754981e-01,3.753404e-02,3.493549e+00,2.754981e-01,3.753404e-02,3.493549e+00,2.754981e-01,3.753404e-02,3.493549e+00,2.754981e-01,3.753404e-02,3.493549e+00,2.754981e-01,4.906165e-01,8.521256e-01,2.391119e+00,4.906165e-01,8.521256e-01,2.391119e+00,4.906165e-01,8.521256e-01,2.391119e+00,4.906165e-01,8.521256e-01,2.391119e+00,4.906165e-01,8.521256e-01,2.391119e+00,1.946717e-08,6.000000e-01,2.172837e+01,6.903417e-01
6.100000e-01,3.650525e-08,3.431697e-02,3.555322e+00,2.716162e-01,3.431697e-02,3.555322e+00,2.716162e-01,3.431697e-02,3.555322e+00,2.716162e-01,3.431697e-02,3.555322e+00,2.716162e-01,3.431697e-02,3.555322e+00,2.716162e-01,4.789208e-01,8.844066e-01,2.356740e+00,4.789208e-01,8.844066e-01,2.356740e+00,4.789208e-01,8.844066e-01,2.356740e+00,4.789208e-01,8.844066e-01,2.356740e+00,4.789208e-01,8.844066e-01,2.356740e+00,3.650525e-08,6.100000e-01,2.219864e+01,6.869788e-01
6.200000e-01,6.724313e-08,3.134884e-02,3.615933e+00,2.678842e-01,3.134884e-02,3.615933e+00,2.678842e-01,3.134884e-02,3.615933e+00,2.678842e-01,3.134884e-02,3.615933e+00,2.678842e-01,3.134884e-02,3.615933e+00,2.678842e-01,4.671628e-01,9.177990e-01,2.322239e+00,4.671628e-01,9.177990e-01,2.322239e+00,4.671628e-01,9.177990e-01,2.322239e+00,4.671628e-01,9.177990e-01,2.322239e+00,4.671628e-01,9.177990e-01,2.322239e+00,6.724313e-08,6.200000e-01,2.266866e+01,6.837634e-01
6.300000e-01,1.217389e-07,2.861305e-02,3.675391e+00,2.642948e-01,2.861305e-02,3.675391e+00,2.642948e-01,2.861305e-02,3.675391e+00,2.642948e-01,2.861305e-02,3.675391e+00,2.642948e-01,2.861305e-02,3.675391e+00,2.642948e-01,4.553468e-01,9.523509e-01,2.287616e+00,4.553468e-01,9.523509e-01,2.287616e+00,4.553468e-01,9.523509e-01,2.287616e+00,4.553468e-01,9.523509e-01,2.287616e+00,4.553468e-01,9.523509e-01,2.287616e+00,1.217389e-07,6.299999e-01,2.313871e+01,6.806774e-01
6.400000e-01,2.167381e-07,2.609371e-02,3.733716e+00,2.608410e-01,2.609371e-02,3.733716e+00,2.608410e-01,2.609371e-02,3.733716e+00,2.608410e-01,2.609371e-02,3.733716e+00,2.608410e-01,2.609371e-02,3.733716e+00,2.608410e-01,4.434767e-01,9.881147e-01,2.252869e+00,4.434767e-01,9.881147e-01,2.252869e+00,4.434767e-01,9.881147e-01,2.252869e+00,4.434767e-01,9.881147e-01,2.252869e+00,4.434767e-01,9.881147e-01,2.252869e+00,2.167381e-07,6.399999e-01,2.360915e+01,6.777031e-01
6.500000e-01,3.796530e-07,2.377570e-02,3.790931e+00,2.575157e-01,2.377570e-02,3.790931e+00,2.575157e-01,2.377570e-02,3.790931e+00,2.575157e-01,2.377570e-02,3.790931e+00,2.575157e-01,2.377570e-02,3.790931e+00,2.575157e-01,4.315564e-01,1.025148e+00,2.217995e+00,4.315564e-01,1.025148e+00,2.217995e+00,4.315564e-01,1.025148e+00,2.217995e+00,4.315564e-01,1.025148e+00,2.217995e+00,4.315564e-01,1.025148e+00,2.217995e+00,3.796530e-07,6.499998e-01,2.408040e+01,6.748225e-01
6.600000e-01,6.546256e-07,2.164467e-02,3.847065e+00,2.543122e-01,2.164467e-02,3.847065e+00,2.543122e-01,2.164467e-02,3.847065e+00,2.543122e-01,2.164467e-02,3.847065e+00,2.543122e-01,2.164467e-02,3.847065e+00,2.543122e-01,4.195894e-01,1.063516e+00,2.182988e+00,4.195894e-01,1.063516e+00,2.182988e+00,4.195894e-01,1.063516e+00,2.182988e+00,4.195894e-01,1.063516e+00,2.182988e+00,4.195894e-01,1.063516e+00,2.182988e+00,6.546256e-07,6.599996e-01,2.455290e+01,6.720179e-01
6.700000e-01,1.111602e-06,1.968704e-02,3.902151e+00,2.512237e-01,1.968704e-02,3.902151e+00,2.512237e-01,1.968704e-02,3.902151e+00,2.512237e-01,1.968704e-02,3.902151e+00,2.512237e-01,1.968704e-02,3.902151e+00,2.512237e-01,4.075792e-01,1.103287e+00,2.147840e+00,4.075792e-01,1.103287e+00,2.147840e+00,4.075792e-01,1.103287e+00,2.147840e+00,4.075792e-01,1.103287e+00,2.147840e+00,4.075792e-01,1.103287e+00,2.147840e+00,1.111602e-06,6.699993e-01,2.502719e+01,6.692714e-01
6.800000e-01,1.859689e-06,1.789001e-02,3.956228e+00,2.482440e-01,1.789001e-02,3.956228e+00,2.482440e-01,1.789001e-02,3.956228e+00,2.482440e-01,1.789001e-02,3.956228e+00,2.482440e-01,1.789001e-02,3.956228e+00,2.482440e-01,3.955291e-01,1.144540e+00,2.112538e+00,3.955291e-01,1.144540e+00,2.112538e+00,3.955291e-01,1.144540e+00,2.112538e+00,3.955291e-01,1.144540e+00,2.112538e+00,3.955291e-01,1.144540e+00,2.112538e+00,1.859689e-06,6.799987e-01,2.550384e+01,6.665651e-01
6.900000e-01,3.066457e-06,1.624156e-02,4.009339e+00,2.453667e-01,1.624156e-02,4.009339e+00,2.453667e-01,1.624156e-02,4.009339e+00,2.453667e-01,1.624156e-02,4.009339e+00,2.453667e-01,1.624156e-02,4.009339e+00,2.453667e-01,3.834423e-01,1.187361e+00,2.077069e+00,3.834423e-01,1.187361e+00,2.077069e+00,3.834423e-01,1.187361e+00,2.077069e+00,3.834423e-01,1.187361e+00,2.077069e+00,3.834423e-01,1.187361e+00,2.077069e+00,3.066457e-06,6.899979e-01,2.598350e+01,6.638808e-01
7.000000e-01,4.985397e-06,1.473041e-02,4.061532e+00,2.425857e-01,1.473041e-02,4.061532e+00,2.425857e-01,1.473041e-02,4.061532e+00,2.425857e-01,1.473041e-02,4.061532e+00,2.425857e-01,1.473041e-02,4.061532e+00,2.425857e-01,3.713218e-01,1.231846e+00,2.041418e+00,3.713218e-01,1.231846e+00,2.041418e+00,3.713218e-01,1.231846e+00,2.041418e+00,3.713218e-01,1.231846e+00,2.041418e+00,3.713218e-01,1.231846e+00,2.041418e+00,4.985397e-06,6.999965e-01,2.646689e+01,6.612002e-01
7.100000e-01,7.994242e-06,1.334600e-02,4.112856e+00,2.398951e-01,1.334600e-02,4.112856e+00,2.398951e-01,1.334600e-02,4.112856e+00,2.398951e-01,1.334600e-02,4.112856e+00,2.398951e-01,1.334600e-02,4.112856e+00,2.398951e-01,3.591706e-01,1.278103e+00,2.005565e+00,3.591706e-01,1.278103e+00,2.005565e+00,3.591706e-01,1.278103e+00,2.005565e+00,3.591706e-01,1.278103e+00,2.005565e+00,3.591706e-01,1.278103e+00,2.005565e+00,7.994242e-06,7.099943e-01,2.695479e+01,6.585047e-01
7.200000e-01,1.264757e-05,1.207848e-02,4.163367e+00,2.372891e-01,1.207848e-02,4.163367e+00,2.372891e-01,1.207848e-02,4.163367e+00,2.372891e-01,1.207848e-02,4.163367e+00,2.372891e-01,1.207848e-02,4.163367e+00,2.372891e-01,3.469918e-01,1.326249e+00,1.969490e+00,3.469918e-01,1.326249e+00,1.969490e+00,3.469918e-01,1.326249e+00,1.969490e+00,3.469918e-01,1.326249e+00,1.969490e+00,3.469918e-01,1.326249e+00,1.969490e+00,1.264757e-05,7.199909e-01,2.744808e+01,6.557753e-01
7.300000e-01,1.974764e-05,1.091871e-02,4.213125e+00,2.347619e-01,1.091871e-02,4.213125e+00,2.347619e-01,1.091871e-02,4.213125e+00,2.347619e-01,1.091871e-02,4.213125e+00,2.347619e-01,1.091871e-02,4.213125e+00,2.347619e-01,3.347883e-01,1.376416e+00,1.933171e+00,3.347883e-01,1.376416e+00,1.933171e+00,3.347883e-01,1.376416e+00,1.933171e+00,3.347883e-01,1.376416e+00,1.933171e+00,3.347883e-01,1.376416e+00,1.933171e+00,1.974764e-05,7.299856e-01,2.794771e+01,6.529924e-01
7.400000e-01,3.043808e-05,9.858145e-03,4.262192e+00,2.323081e-01,9.858145e-03,4.262192e+00,2.323081e-01,9.858145e-03,4.262192e+00,2.323081e-01,9.858145e-03,4.262192e+00,2.323081e-01,9.858145e-03,4.262192e+00,2.323081e-01,3.225636e-01,1.428750e+00,1.896585e+00,3.225636e-01,1.428750e+00,1.896585e+00,3.225636e-01,1.428750e+00,1.896585e+00,3.225636e-01,1.428750e+00,1.896585e+00,3.225636e-01,1.428750e+00,1.896585e+00,3.043808e-05,7.399775e-01,2.845471e+01,6.501362e-01
7.500000e-01,4.632517e-05,8.888897e-03,4.310634e+00,2.299223e-01,8.888897e-03,4.310634e+00,2.299223e-01,8.888897e-03,4.310634e+00,2.299223e-01,8.888897e-03,4.310634e+00,2.299223e-01,8.888897e-03,4.310634e+00,2.299223e-01,3.103212e-01,1.483411e+00,1.859710e+00,3.103212e-01,1.483411e+00,1.859710e+00,3.103212e-01,1.483411e+00,1.859710e+00,3.103212e-01,1.483411e+00,1.859710e+00,3.103212e-01,1.483411e+00,1.859710e+00,4.632517e-05,7.499653e-01,2.897023e+01,6.471862e-01
7.600000e-01,6.963187e-05,8.003647e-03,4.358521e+00,2.275993e-01,8.003647e-03,4.358521e+00,2.275993e-01,8.003647e-03,4.358521e+00,2.275993e-01,8.003647e-03,4.358521e+00,2.275993e-01,8.003647e-03,4.358521e+00,2.275993e-01,2.980652e-01,1.540576e+00,1.822526e+00,2.980652e-01,1.540576e+00,1.822526e+00,2.980652e-01,1.540576e+00,1.822526e+00,2.980652e-01,1.540576e+00,1.822526e+00,2.980652e-01,1.540576e+00,1.822526e+00,6.963187e-05,7.599471e-01,2.949548e+01,6.441216e-01
7.700000e-01,1.033886e-04,7.195635e-03,4.405924e+00,2.253340e-01,7.195635e-03,4.405924e+00,2.253340e-01,7.195635e-03,4.405924e+00,2.253340e-01,7.195635e-03,4.405924e+00,2.253340e-01,7.195635e-03,4.405924e+00,2.253340e-01,2.858006e-01,1.600434e+00,1.785014e+00,2.858006e-01,1.600434e+00,1.785014e+00,2.858006e-01,1.600434e+00,1.785014e+00,2.858006e-01,1.600434e+00,1.785014e+00,2.858006e-01,1.600434e+00,1.785014e+00,1.033886e-04,7.699204e-01,3.003179e+01,6.409211e-01
7.800000e-01,1.516641e-04,6.458624e-03,4.452917e+00,2.231215e-01,6.458624e-03,4.452917e+00,2.231215e-01,6.458624e-03,4.452917e+00,2.231215e-01,6.458624e-03,4.452917e+00,2.231215e-01,6.458624e-03,4.452917e+00,2.231215e-01,2.735332e-01,1.663193e+00,1.747162e+00,2.735332e-01,1.663193e+00,1.747162e+00,2.735332e-01,1.663193e+00,1.747162e+00,2.735332e-01,1.663193e+00,1.747162e+00,2.735332e-01,1.663193e+00,1.747162e+00,1.516641e-04,7.798817e-01,3.058055e+01,6.375635e-01
7.900000e-01,2.198362e-04,5.786871e-03,4.499576e+00,2.209571e-01,5.786871e-03,4.499576e+00,2.209571e-01,5.786871e-03,4.499576e+00,2.209571e-01,5.786871e-03,4.499576e+00,2.209571e-01,5.786871e-03,4.499576e+00,2.209571e-01,2.612704e-01,1.729068e+00,1.708966e+00,2.612704e-01,1.729068e+00,1.708966e+00,2.612704e-01,1.729068e+00,1.708966e+00,2.612704e-01,1.729068e+00,1.708966e+00,2.612704e-01,1.729068e+00,1.708966e+00,2.198362e-04,7.898263e-01,3.114322e+01,6.340275e-01
8.000000e-01,3.148998e-04,5.175093e-03,4.545975e+00,2.188364e-01,5.175093e-03,4.545975e+00,2.188364e-01,5.175093e-03,4.545975e+00,2.188364e-01,5.175093e-03,4.545975e+00,2.188364e-01,5.175093e-03,4.545975e+00,2.188364e-01,2.490211e-01,1.798287e+00,1.670432e+00,2.490211e-01,1.798287e+00,1.670432e+00,2.490211e-01,1.798287e+00,1.670432e+00,2.490211e-01,1.798287e+00,1.670432e+00,2.490211e-01,1.798287e+00,1.670432e+00,3.148998e-04,7.997481e-01,3.172131e+01,6.302925e-01
8.100000e-01,4.458030e-04,4.618444e-03,4.592187e+00,2.167555e-01,4.618444e-03,4.592187e+00,2.167555e-01,4.618444e-03,4.592187e+00,2.167555e-01,4.618444e-03,4.592187e+00,2.167555e-01,4.618444e-03,4.592187e+00,2.167555e-01,2.367968e-01,1.871080e+00,1.631578e+00,2.367968e-01,1.871080e+00,1.631578e+00,2.367968e-01,1.871080e+00,1.631578e+00,2.367968e-01,1.871080e+00,1.631578e+00,2.367968e-01,1.871080e+00,1.631578e+00,4.458030e-04,8.096389e-01,3.231633e+01,6.263388e-01
8.200000e-01,6.237953e-04,4.112479e-03,4.638279e+00,2.147106e-01,4.112479e-03,4.638279e+00,2.147106e-01,4.112479e-03,4.638279e+00,2.147106e-01,4.112479e-03,4.638279e+00,2.147106e-01,4.112479e-03,4.638279e+00,2.147106e-01,2.246113e-01,1.947674e+00,1.592441e+00,2.246113e-01,1.947674e+00,1.592441e+00,2.246113e-01,1.947674e+00,1.592441e+00,2.246113e-01,1.947674e+00,1.592441e+00,2.246113e-01,1.947674e+00,1.592441e+00,6.237953e-04,8.194885e-01,3.292976e+01,6.221488e-01
8.300000e-01,8.627638e-04,3.653133e-03,4.684314e+00,2.126986e-01,3.653133e-03,4.684314e+00,2.126986e-01,3.653133e-03,4.684314e+00,2.126986e-01,3.653133e-03,4.684314e+00,2.126986e-01,3.653133e-03,4.684314e+00,2.126986e-01,2.124818e-01,2.028283e+00,1.553074e+00,2.124818e-01,2.028283e+00,1.553074e+00,2.124818e-01,2.028283e+00,1.553074e+00,2.124818e-01,2.028283e+00,1.553074e+00,2.124818e-01,2.028283e+00,1.553074e+00,8.627638e-04,8.292839e-01,3.356298e+01,6.177073e-01
8.400000e-01,1.179526e-03,3.236685e-03,4.730341e+00,2.107170e-01,3.236685e-03,4.730341e+00,2.107170e-01,3.236685e-03,4.730341e+00,2.107170e-01,3.236685e-03,4.730341e+00,2.107170e-01,3.236685e-03,4.730341e+00,2.107170e-01,2.004293e-01,2.113097e+00,1.513552e+00,2.004293e-01,2.113097e+00,1.513552e+00,2.004293e-01,2.113097e+00,1.513552e+00,2.004293e-01,2.113097e+00,1.513552e+00,2.004293e-01,2.113097e+00,1.513552e+00,1.179526e-03,8.390092e-01,3.421719e+01,6.130028e-01
8.500000e-01,1.594033e-03,2.859737e-03,4.776397e+00,2.087641e-01,2.859737e-03,4.776397e+00,2.087641e-01,2.859737e-03,4.776397e+00,2.087641e-01,2.859737e-03,4.776397e+00,2.087641e-01,2.859737e-03,4.776397e+00,2.087641e-01,1.884787e-01,2.202267e+00,1.473974e+00,1.884787e-01,2.202267e+00,1.473974e+00,1.884787e-01,2.202267e+00,1.473974e+00,1.884787e-01,2.202267e+00,1.473974e+00,1.884787e-01,2.202267e+00,1.473974e+00,1.594033e-03,8.486451e-01,3.489332e+01,6.080284e-01
8.600000e-01,2.129442e-03,2.519180e-03,4.822501e+00,2.068389e-01,2.519180e-03,4.822501e+00,2.068389e-01,2.519180e-03,4.822501e+00,2.068389e-01,2.519180e-03,4.822501e+00,2.068389e-01,2.519180e-03,4.822501e+00,2.068389e-01,1.766594e-01,2.295890e+00,1.434460e+00,1.766594e-01,2.295890e+00,1.434460e+00,1.766594e-01,2.295890e+00,1.434460e+00,1.766594e-01,2.295890e+00,1.434460e+00,1.766594e-01,2.295890e+00,1.434460e+00,2.129442e-03,8.581687e-01,3.559195e+01,6.027828e-01
8.700000e-01,2.812005e-03,2.212166e-03,4.868651e+00,2.049413e-01,2.212166e-03,4.868651e+00,2.049413e-01,2.212166e-03,4.868651e+00,2.049413e-01,2.212166e-03,4.868651e+00,2.049413e-01,2.212166e-03,4.868651e+00,2.049413e-01,1.650050e-01,2.393993e+00,1.395150e+00,1.650050e-01,2.393993e+00,1.395150e+00,1.650050e-01,2.393993e+00,1.395150e+00,1.650050e-01,2.393993e+00,1.395150e+00,1.650050e-01,2.393993e+00,1.395150e+00,2.812005e-03,8.675536e-01,3.631322e+01,5.972712e-01
8.800000e-01,3.670718e-03,1.936084e-03,4.914819e+00,2.030724e-01,1.936084e-03,4.914819e+00,2.030724e-01,1.936084e-03,4.914819e+00,2.030724e-01,1.936084e-03,4.914819e+00,2.030724e-01,1.936084e-03,4.914819e+00,2.030724e-01,1.535538e-01,2.496513e+00,1.356206e+00,1.535538e-01,2.496513e+00,1.356206e+00,1.535538e-01,2.496513e+00,1.356206e+00,1.535538e-01,2.496513e+00,1.356206e+00,1.535538e-01,2.496513e+00,1.356206e+00,3.670718e-03,8.767698e-01,3.705666e+01,5.915062e-01
8.900000e-01,4.736719e-03,1.688524e-03,4.960951e+00,2.012339e-01,1.688524e-03,4.960951e+00,2.012339e-01,1.688524e-03,4.960951e+00,2.012339e-01,1.688524e-03,4.960951e+00,2.012339e-01,1.688524e-03,4.960951e+00,2.012339e-01,1.423475e-01,2.603287e+00,1.317799e+00,1.423475e-01,2.603287e+00,1.317799e+00,1.423475e-01,2.603287e+00,1.317799e+00,1.423475e-01,2.603287e+00,1.317799e+00,1.423475e-01,2.603287e+00,1.317799e+00,4.736719e-03,8.857843e-01,3.782119e+01,5.855080e-01
9.000000e-01,6.042401e-03,1.467254e-03,5.006962e+00,1.994289e-01,1.467254e-03,5.006962e+00,1.994289e-01,1.467254e-03,5.006962e+00,1.994289e-01,1.467254e-03,5.006962e+00,1.994289e-01,1.467254e-03,5.006962e+00,1.994289e-01,1.314309e-01,2.714037e+00,1.280114e+00,1.314309e-01,2.714037e+00,1.280114e+00,1.314309e-01,2.714037e+00,1.280114e+00,1.314309e-01,2.714037e+00,1.280114e+00,1.314309e-01,2.714037e+00,1.280114e+00,6.042401e-03,8.945618e-01,3.860500e+01,5.793045e-01
9.100000e-01,7.620272e-03,1.270193e-03,5.052740e+00,1.976610e-01,1.270193e-03,5.052740e+00,1.976610e-01,1.270193e-03,5.052740e+00,1.976610e-01,1.270193e-03,5.052740e+00,1.976610e-01,1.270193e-03,5.052740e+00,1.976610e-01,1.208505e-01,2.828364e+00,1.243333e+00,1.208505e-01,2.828364e+00,1.243333e+00,1.208505e-01,2.828364e+00,1.243333e+00,1.208505e-01,2.828364e+00,1.243333e+00,1.208505e-01,2.828364e+00,1.243333e+00,7.620272e-03,9.030656e-01,3.940552e+01,5.729309e-01
9.200000e-01,9.501611e-03,1.095386e-03,5.098145e+00,1.959349e-01,1.095386e-03,5.098145e+00,1.959349e-01,1.095386e-03,5.098145e+00,1.959349e-01,1.095386e-03,5.098145e+00,1.959349e-01,1.095386e-03,5.098145e+00,1.959349e-01,1.106530e-01,2.945747e+00,1.207635e+00,1.106530e-01,2.945747e+00,1.207635e+00,1.106530e-01,2.945747e+00,1.207635e+00,1.106530e-01,2.945747e+00,1.207635e+00,1.106530e-01,2.945747e+00,1.207635e+00,9.501611e-03,9.112585e-01,4.021946e+01,5.664288e-01
9.300000e-01,1.171501e-02,9.409861e-04,5.143015e+00,1.942555e-01,9.409861e-04,5.143015e+00,1.942555e-01,9.409861e-04,5.143015e+00,1.942555e-01,9.409861e-04,5.143015e+00,1.942555e-01,9.409861e-04,5.143015e+00,1.942555e-01,1.008835e-01,3.065555e+00,1.173186e+00,1.008835e-01,3.065555e+00,1.173186e+00,1.008835e-01,3.065555e+00,1.173186e+00,1.008835e-01,3.065555e+00,1.173186e+00,1.008835e-01,3.065555e+00,1.173186e+00,1.171501e-02,9.191050e-01,4.104285e+01,5.598448e-01
9.400000e-01,1.428491e-02,8.052358e-04,5.187169e+00,1.926281e-01,8.052358e-04,5.187169e+00,1.926281e-01,8.052358e-04,5.187169e+00,1.926281e-01,8.052358e-04,5.187169e+00,1.926281e-01,8.052358e-04,5.187169e+00,1.926281e-01,9.158346e-02,3.187058e+00,1.140132e+00,9.158346e-02,3.187058e+00,1.140132e+00,9.158346e-02,3.187058e+00,1.140132e+00,9.158346e-02,3.187058e+00,1.140132e+00,9.158346e-02,3.187058e+00,1.140132e+00,1.428491e-02,9.265722e-01,4.187113e+01,5.532285e-01
9.500000e-01,1.723029e-02,6.864584e-04,5.230418e+00,1.910581e-01,6.864584e-04,5.230418e+00,1.910581e-01,6.864584e-04,5.230418e+00,1.910581e-01,6.864584e-04,5.230418e+00,1.910581e-01,6.864584e-04,5.230418e+00,1.910581e-01,8.278935e-02,3.309450e+00,1.108596e+00,8.278935e-02,3.309450e+00,1.108596e+00,8.278935e-02,3.309450e+00,1.108596e+00,8.278935e-02,3.309450e+00,1.108596e+00,8.278935e-02,3.309450e+00,1.108596e+00,1.723029e-02,9.336312e-01,4.269934e+01,5.466310e-01
9.600000e-01,2.056357e-02,5.830506e-04,5.272570e+00,1.895502e-01,5.830506e-04,5.272570e+00,1.895502e-01,5.830506e-04,5.272570e+00,1.895502e-01,5.830506e-04,5.272570e+00,1.895502e-01,5.830506e-04,5.272570e+00,1.895502e-01,7.453053e-02,3.431881e+00,1.078673e+00,7.453053e-02,3.431881e+00,1.078673e+00,7.453053e-02,3.431881e+00,1.078673e+00,7.453053e-02,3.431881e+00,1.078673e+00,7.453053e-02,3.431881e+00,1.078673e+00,2.056357e-02,9.402590e-01,4.352225e+01,5.401024e-01
